"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Precipitation.in.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-4447120","Source1",2,2022-12-05 17:32:11,2022-12-05 19:43:37,42.692358,-73.84396,42.690393,-73.844121,0.136,"NYSDOT TMC - Albany: Crash on Adirondack Northway Extension southbound area of City of Albany; Town of Guilderland Line (Albany) right shoulder closed","I-87 S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2022-12-05 17:51:00",42,35,38,29.92,10,"SSE",13,0,"Mostly Cloudy","False","False","False","False","True","False","False","False","False","False","False","False","False","Night","Night","Night","Day"
"A-4447209","Source1",2,2022-02-26 12:45:45,2022-02-26 14:50:56,42.6952636239877,-73.8386929031666,42.6912836239877,-73.8411929031666,0.303,"NYSDOT TMC - Albany: Crash on ADIRONDACK NORTHWAY southbound at Crossgates Mall Ramp (Guilderland) right shoulder closed","Adirondack Northway S","Albany","Albany","NY","12205","US","US/Eastern","KALB","2022-02-26 12:51:00",28,20,53,30.03,10,"WNW",8,0,"Partly Cloudy","False","False","False","True","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4448571","Source1",2,2022-08-21 02:59:43,2022-08-21 05:11:11,42.368089,-73.844583,42.37961,-73.838584,0.853,"NYSTA - Statewide Ops.: crash on I-87 - NYS Thruway southbound at Before Exit 21B (I-87) - Coxsackie (Rte 9W - Rte 81) starting 2:59 AM 08/21/2022 [CARS CAD-222330028]","I-87 N","West Coxsackie","Greene","NY","12192","US","US/Eastern","KALB","2022-08-21 02:51:00",72,72,73,29.79,10,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-4448773","Source1",2,2022-05-12 15:46:52,2022-05-12 17:33:01,42.690393,-73.841808,42.683545,-73.844579,0.494,"NYSDOT TMC - Albany: Crash on ADIRONDACK NORTHWAY southbound area of US-20 (Guilderland) right shoulder closed","Washington Avenue Ext","Albany","Albany","NY","12205","US","US/Eastern","KALB","2022-05-12 15:51:00",85,85,27,29.94,10,"S",7,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4448789","Source1",2,2022-07-05 17:40:56,2022-07-05 19:45:51,42.760338,-73.931974,42.760055,-73.93248,0.032,"NYSDOT TMC - Albany: Crash on I-890 westbound at Exit 9; NY 7; NY 146; Curry Road (Colonie) right shoulder closed","I-890 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2022-07-05 17:46:00",70,70,88,29.55,2,"CALM",0,0.09,"Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4449067","Source1",2,2022-11-03 10:06:00,2022-11-03 12:14:14,42.756323,-73.938495,42.755019,-73.935894,0.16,"crash I-90 - NYS Thruway eastbound between exit 25A and exit 25","I-90 E","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2022-11-03 09:51:00",43,43,71,30.1,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4449304","Source1",2,2022-12-11 13:09:34,2022-12-11 14:44:51,42.762732,-73.755721,42.762777,-73.755932,0.011,"Incident on RT-9R WB near LOUDON RD Drive with caution.","Columbia Street Ext","Latham","Albany","NY","12110","US","US/Eastern","KALB","2022-12-11 13:07:00",30,30,88,29.89,0.25,"CALM",0,0.02,"Heavy Snow","False","False","False","False","False","False","False","False","False","False","False","True","False","Day","Day","Day","Day"
"A-4449441","Source1",2,2022-03-12 09:14:03,2022-03-12 11:23:13,42.6364696023815,-73.7882244583426,42.6627996023815,-73.8293044583426,2.769,"NYSTA - Statewide Ops.: crash right lane blocked on I-87 - NYS Thruway northbound at After Exit 23 (I-87) - Albany Downtown (I-787 - Rte 9W) starting 9:14 AM 03/12/2022 [CARS CAD-220710082]","I-87 N","Albany","Albany","NY","12209","US","US/Eastern","KALB","2022-03-12 09:02:00",32,20,88,29.18,0.25,"WNW",18,0.02,"Heavy Snow","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4449526","Source1",2,2022-02-19 14:45:55,2022-02-19 16:54:29,42.6714456079356,-73.7480127807915,42.6693956079356,-73.7450727807915,0.206,"NYSDOT TMC - Albany: Crash on US 9 southbound (Albany) to eastbound I-90 right shoulder closed","Loudon Rd","Albany","Albany","NY","12204","US","US/Eastern","KALB","2022-02-19 14:51:00",28,13,41,29.53,10,"W",26,0,"Blowing Snow / Windy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4449702","Source1",2,2022-02-13 14:37:23,2022-02-13 16:16:35,42.862385,-73.780845,42.862819,-73.780844,0.03,"Incident on CLIFTON COUNTRY RD NB near CLIFTON COUNTRY RD Drive with caution.","Clifton Country Rd","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2022-02-13 13:48:00",25,15,50,29.75,15,"WNW",9,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4449703","Source1",2,2022-08-06 11:23:32,2022-08-06 17:57:30,42.653741,-73.819096,42.637324,-73.790538,1.842,"crash I-87 - NYS Thruway southbound between exit 24 and exit 23","I-87 S","Albany","Albany","NY","12208","US","US/Eastern","KALB","2022-08-06 11:51:00",88,88,55,29.86,10,"SSE",8,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4449861","Source1",2,2022-11-07 15:24:00,2022-11-07 17:01:23,42.527875,-73.786795,42.529542,-73.7856,0.13,"Incident on I-87 NB near I-87 Drive with caution.","I-87 N","Selkirk","Albany","NY","12158","US","US/Eastern","KALB","2022-11-07 15:51:00",62,62,26,29.89,10,"WNW",15,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4450436","Source1",2,2022-06-10 13:36:44,2022-06-10 17:16:12,42.786664,-73.757791,42.800509,-73.764713,1.019,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound before Twin Bridges; Town of Halfmoon; Town of Colonie Line (Colonie) 1 Left lane of 3 lanes closed","Adirondack Northway N","Cohoes","Albany","NY","12047","US","US/Eastern","KALB","2022-06-10 13:51:00",74,74,41,29.5,10,"W",12,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4450452","Source1",2,2022-03-12 11:46:30,2022-03-12 12:26:03,42.687294,-73.717536,42.635557,-73.77779,4.706,"Slow traffic on I-787 N - I-787 S from NY-378/Exit 7 (I-787) to US-9W/McCarty Ave (I-787) due to accident.","I-787 S","Albany","Albany","NY","12204","US","US/Eastern","KALB","2022-03-12 11:44:00",27,12,89,29.13,0.25,"WNW",25,0.06,"Heavy Snow / Windy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4451095","Source1",2,2022-04-06 16:01:52,2022-04-06 18:09:46,42.6980316636911,-73.8434135910328,42.6960016636911,-73.8417935910328,0.163,"NYSDOT TMC - Albany: Crash on I-87 Northway southbound before Exit 1 E; Exit 1W (Albany) right shoulder closed","I-87 N","Albany","Albany","NY","12205","US","US/Eastern","KALB","2022-04-06 15:51:00",59,59,46,29.55,10,"ENE",10,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4451330","Source1",2,2023-01-27 09:32:46,2023-01-27 11:09:07,42.747981,-73.773271,42.749531,-73.771887,0.128,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound entering at Exit 6; NY 2; NY 7 (Colonie) right shoulder closed","Adirondack Northway N","Latham","Albany","NY","12110","US","US/Eastern","KALB","2023-01-27 09:51:00",34,34,59,29.76,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4451331","Source1",2,2022-03-08 16:45:43,2022-03-08 18:51:10,42.7565252778875,-73.7660801407157,42.7599052778875,-73.7637001407157,0.263,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound before Exit 7; NY 7 (Colonie) right shoulder closed","Adirondack Northway N","Latham","Albany","NY","12110","US","US/Eastern","KALB","2022-03-08 16:51:00",38,29,35,29.83,10,"W",16,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4452425","Source1",2,2022-05-04 12:45:14,2022-05-04 14:52:21,42.5540292261002,-73.6832535263363,42.5589692261002,-73.6793135263363,0.396,"NYSDOT TMC - Albany: Crash on I-90 eastbound Off-ramp Exit 11E; US 9 north; US 20 east (Schodack) right shoulder closed","I-90 W","Castleton on Hudson","Rensselaer","NY","12033","US","US/Eastern","KALB","2022-05-04 12:51:00",52,52,93,29.64,3,"S",7,0.07,"Light Rain","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4452512","Source1",2,2022-03-23 08:17:42,2022-03-23 10:32:50,42.662784,-73.724869,42.66908,-73.735857,0.708,"Crash on I-90 westbound Patroon Island Bridge; Albany and Rensselaer County Line (Albany) 1 Right lane of 3 lanes closed","I-90 W","Rensselaer","Rensselaer","NY","12144","US","US/Eastern","KALB","2022-03-23 07:51:00",31,25,64,29.97,10,"N",6,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4452637","Source1",2,2022-11-18 08:17:00,2022-11-18 09:16:30,42.863585,-73.76654,42.862484,-73.777053,0.538,"Stationary traffic on NY-146 from NY-236 (NY-146) to I-87/Adirondack Northway (Clifton Park Rd/NY-146) due to accident."," Route 146","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2022-11-18 07:45:00",32,26,69,29.6,10,"SW",6,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4452750","Source1",2,2023-02-14 16:16:50,2023-02-14 18:36:54,42.68853,-73.813357,42.689214,-73.815243,0.107,"NYSDOT TMC - Albany: Crash on I-90 westbound Exit 3; State Office Campus (Albany) right shoulder closed","I-90 W","Albany","Albany","NY","12205","US","US/Eastern","KALB","2023-02-14 15:51:00",49,44,38,29.77,10,"W",12,0,"Fair","False","False","False","False","True","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4453112","Source1",2,2022-11-14 07:50:16,2022-11-14 09:51:13,42.864665,-73.775791,42.86267,-73.775469,0.139,"Incident on I-87 SB near CLIFTON PARK REST AREA Drive with caution.","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2022-11-14 07:48:00",32,26,55,29.87,15,"NW",7,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4453113","Source1",2,2022-07-05 00:31:12,2022-07-05 02:39:36,42.863606,-73.775622,42.862446,-73.775432,0.081,"Crash on I-87 Northway southbound area of Exit 9; NY 146 (Clifton Park) left shoulder closed","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2022-07-05 07:50:00",66,66,68,29.67,15,"CALM",0,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Night","Night"
"A-4453547","Source1",2,2022-07-22 18:18:10,2022-07-22 20:43:59,42.759512,-73.749858,42.759788,-73.752177,0.119,"NYSDOT TMC - Albany: Crash on NY 7 westbound Old Loudon Road Overpass (Colonie) 2 Right lanes of 3 lanes closed","NY-7 W","Latham","Albany","NY","12110","US","US/Eastern","KALB","2022-07-22 17:51:00",90,90,40,29.53,10,"NNW",6,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4453548","Source1",2,2022-06-24 17:02:38,2022-06-24 19:21:12,42.759257,-73.747838,42.759788,-73.752177,0.223,"NYSDOT TMC - Albany: Crash on NY 7 westbound area of Exit to US 9 (Colonie) right shoulder closed","NY-7 W","Latham","Albany","NY","12110","US","US/Eastern","KALB","2022-06-24 16:51:00",83,83,46,29.66,10,"N",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4453633","Source1",2,2022-10-05 15:53:25,2022-10-05 17:15:10,42.748968,-73.69899,42.749901,-73.69916,0.065,"NYSDOT TMC - Albany: Crash on NY 787 northbound at Tibbits Avenue (Colonie) 1 Left lane of 4 lanes closed","NY-787 N","Watervliet","Albany","NY","12189","US","US/Eastern","KALB","2022-10-05 15:51:00",62,62,70,29.66,10,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4453963","Source1",2,2022-03-10 15:47:23,2022-03-10 17:51:13,42.900562,-73.784176,42.933927,-73.80353,2.505,"NYSDOT TMC - Albany: Crash on I-87 Northway northbound Exit 10; Ushers Road (Clifton Park) to Exit 11; Round Lake Road (Malta) 1 Left lane of 4 lanes closed","Adirondack Northway N","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2022-03-10 15:46:00",43,38,57,29.71,15,"NW",8,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4455268","Source1",2,2022-11-21 08:31:33,2022-11-21 09:57:58,42.669759,-73.745054,42.665676,-73.730435,0.794,"Incident on I-90 EB near I-787 Expect long delays.","Loudonville Rd","Albany","Albany","NY","12204","US","US/Eastern","KALB","2022-11-21 08:51:00",25,14,63,30.08,10,"SSE",12,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4455422","Source1",2,2022-08-20 20:20:22,2022-08-20 22:31:33,42.83701,-73.77119,42.834943,-73.770586,0.146,"NYSDOT TMC - Albany: Crash on I-87 Northway southbound south of Exit 8A; CR 91; Grooms Road (Clifton Park) right shoulder closed","Adirondack Northway S","Clifton Park","Saratoga","NY","12065","US","US/Eastern","KSCH","2022-08-20 20:45:00",81,81,45,29.7,15,"CALM",0,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Night","Night","Day","Day"
"A-4456208","Source1",2,2022-11-03 10:17:38,2022-11-03 13:54:09,42.75136,-73.928298,42.752288,-73.929986,0.107,"Crash on I-90 - NYS Thruway eastbound at Before Exit 25 (I-90) - Schenectady (I-890) starting 10:17 AM 11/03/2022 [CARS CAD-223070127]","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2022-11-03 09:51:00",43,43,71,30.1,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4456209","Source1",2,2022-09-09 17:23:00,2022-09-09 19:12:27,42.748229,-73.922743,42.749553,-73.925094,0.15,"Incident on I-90 WB near I-90 Drive with caution.","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2022-09-09 17:51:00",80,80,43,29.76,10,"SSW",5,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4456210","Source1",2,2022-02-23 16:52:07,2022-02-23 18:28:01,42.749553,-73.925094,42.75136,-73.928298,0.205,"NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway westbound at Before Exit 25 (I-90) - Schenectady (I-890) starting 4:52 PM 02/23/2022 [CARS CAD-220540400]","I-90 W","Schenectady","Albany","NY","12303","US","US/Eastern","KALB","2022-02-23 16:51:00",33,23,61,29.84,10,"W",16,0,"Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4456711","Source1",2,2022-07-26 09:54:55,2022-07-26 12:14:30,42.618987,-73.690721,42.620423,-73.691506,0.107,"Incident on I-90 near I-90 Drive with caution.","I-90 W","East Greenbush","Rensselaer","NY","12061","US","US/Eastern","KALB","2022-07-26 09:51:00",71,71,59,29.72,10,"VAR",5,0,"Mostly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4457142","Source1",2,2022-06-27 07:02:00,2022-06-27 11:53:24,42.415386,-73.543164,42.406477,-73.52586,1.076,"Incident on I-90 EB near TACONIC PKWY Right lane blocked. Expect delays.","I-90 E","Old Chatham","Columbia","NY","12136","US","US/Eastern","KPSF","2022-06-27 06:54:00",69,69,78,28.64,5,"S",8,0.01,"Light Rain","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4458686","Source1",2,2022-12-13 07:32:07,2022-12-13 09:43:55,42.781647,-73.759196,42.77666,-73.760738,0.353,"NYSDOT TMC - Albany: Crash on I-87 Northway southbound south of Twin Bridges; Town of Halfmoon; Town of Colonie Line (Colonie) right shoulder closed","Adirondack Northway S","Cohoes","Albany","NY","12047","US","US/Eastern","KALB","2022-12-13 07:51:00",11,11,88,30.03,10,"CALM",0,0,"Fair","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
"A-4458950","Source1",2,2022-02-11 08:37:00,2022-02-11 09:27:00,42.714843,-73.86997,42.705039,-73.853743,1.067,"Stationary traffic on I-90 E - New York State Trwy E from I-890/Exit 25 (I-90) to I-87/Exit 24 (I-90) due to accident.","I-90 W","Albany","Albany","NY","12203","US","US/Eastern","KALB","2022-02-11 08:51:00",33,25,75,29.65,10,"SSE",10,0,"Partly Cloudy","False","False","False","False","False","False","False","False","False","False","False","False","False","Day","Day","Day","Day"
